Marzec,0.00110533
Kaczor,0.00110478
Małek,0.00109751
Osiński,0.00109509
Kubicki,0.00109465
Piekarski,0.00109157
Szczęsny,0.00108188
Krzemiński,0.00107517
Śliwa,0.0010733
Janowski,0.00106857
Stefaniak,0.00106692
Przybysz,0.00106471
Biernacki,0.00106372
Michałowski,0.00106152
Gołębiewski,0.00106009
Kulesza,0.00105283
Lech,0.00105217
Smoliński,0.00104831
Szydłowski,0.00104798
Kacprzak,0.00104622
Rak,0.00104523
Lewicki,0.0010438
Kujawa,0.00104171
Czyż,0.00104116
Staniszewski,0.00104039
Murawski,0.0010372
Niemiec,0.00103555
Augustyniak,0.00103444
Rudnicki,0.00103235
Góra,0.00103004
Popławski,0.00102938
Pietrzyk,0.00102707
Banach,0.00102696
Żurek,0.00102289
Piątkowski,0.00102234
Serafin,0.0010176
Górny,0.00101221
Matysiak,0.00100869
Stachowiak,0.00100836
Sowiński,0.00100836
Gołębiowski,0.00100561
Drozd,0.00100561
Karczewski,0.00100351
Podgórski,0.00100329
Banaś,0.000999992
Zawada,0.000994599
Klimczak,0.000991627
Rosiński,0.000989535
Żurawski,0.000987884
Bieniek,0.000979409
Górka,0.000976877
Cybulski,0.000976657
Godlewski,0.000971154
Gruszka,0.000970934
Kuś,0.000963449
Przybyła,0.000957835
Skrzypczak,0.000956404
Grochowski,0.000954643
Cichoń,0.00095002
Komorowski,0.00094925
Cichocki,0.000946168
Ptak,0.000944627
Krawiec,0.000944406
Panek,0.000943306
Siwek,0.000940224
Gil,0.000937692
Kulik,0.000935601
Niewiadomski,0.000930428
Różański,0.000928446
Mielczarek,0.000924924
Winiarski,0.000923053
Konopka,0.000917769
Graczyk,0.000917439
Słowik,0.000910725
Grzyb,0.000910505
Krzyżanowski,0.000908854
Kłos,0.000908523
Szczepanik,0.000908193
Filipiak,0.000907753
Zarzycki,0.000904011
Stańczyk,0.000900598
Antczak,0.000897957
Leśniewski,0.000897737
Zaremba,0.000894434
Tokarski,0.000893114
Szymczyk,0.000888491
Młynarczyk,0.000888491
Strzelecki,0.000884638
Mikołajczak,0.000884528
Kaczyński,0.000884528
Cieśla,0.000884198
Skowron,0.000878254
Maćkowiak,0.000877373
Buczek,0.000876273
Gąsior,0.00087165
Biernat,0.000867247
Jurek,0.000866917
Janus,0.000866587
Szostak,0.000865046
Bartkowiak,0.000864055
Janiak,0.000858661
Szczygieł,0.000858331
Bogusz,0.00085602
Węgrzyn,0.000853488
Kula,0.000852057
Pałka,0.000851617
Kaleta,0.000848865
Gawron,0.000848865
Frączek,0.000848425
Kostrzewa,0.000847874
Długosz,0.000845893
Kucharczyk,0.000845783
Banasiak,0.000844132
Rakowski,0.000843692
Bartczak,0.000843362
Książek,0.000842261
Kubik,0.00084127
Różycki,0.000836757
Sienkiewicz,0.000836317
Rzepka,0.000832905
Królikowski,0.000828832
Gawlik,0.000823439
Bagiński,0.000821678
Dobosz,0.000817605
Zaręba,0.000816724
Malec,0.000815954
Trzciński,0.000812542
Żebrowski,0.000811441
Rogalski,0.000811111
Rogala,0.00081001
Tkaczyk,0.00080924
Witczak,0.000808249
Hajduk,0.000801975
Rojek,0.000799774
Kisiel,0.000799443
Gawroński,0.000799113
Grzegorczyk,0.00079438
Cichy,0.000791298
Rybicki,0.000791188
Mikulski,0.000790418
Trojanowski,0.000789427
Wolny,0.000789207
Maliszewski,0.000786675
Frankowski,0.000786125
Dudziński,0.00077842
Wąsik,0.00077798
Nawrot,0.000777759
Radomski,0.000776879
Frąckowiak,0.000776218
Lach,0.000775338
Kaczorowski,0.000769724
Borek,0.000767853
Fijałkowski,0.00076367
Grzesiak,0.000758497
Gałązka,0.000758387
Mika,0.000758057
Białas,0.000757727
Ślusarczyk,0.000756296
Bogucki,0.000754645
Sokół,0.000753324
Pawelec,0.000751893
Stec,0.000751122
Czyżewski,0.000749141
Wnuk,0.000748921
Lipski,0.000748701
Zaborowski,0.000748371
Rosiak,0.000746169
Więckowski,0.000744518
Wojtczak,0.000744408
Kmiecik,0.000743087
Walkowiak,0.000742647
Kwaśniewski,0.000742207
Wójcicki,0.000739015
Dąbek,0.000738574
Bochenek,0.000737143
Kołodziejski,0.000728888
Burzyński,0.000726577
Janas,0.000725476
Drzewiecki,0.000725036
Pietras,0.000724155
Krysiak,0.000721733
Zygmunt,0.000720963
Karwowski,0.000720963
Juszczak,0.000720743
Lasota,0.000720082
Mroczek,0.000719532
Cebula,0.000718872
Żmuda,0.000718101
Skrzypek,0.000714249
Pasternak,0.000713918
Cygan,0.000712267
Jędrzejczyk,0.000711497
Wroński,0.000710176
Filipek,0.000709406
Dębowski,0.000708085
Karaś,0.000707865
Misiak,0.000707424
Gruszczyński,0.000706103
Gaweł,0.000706103
Flis,0.000704452
Łapiński,0.000704232
Masłowski,0.000703902
Łukasiewicz,0.000703792
Szafrański,0.000702141
Bujak,0.000701701
Zajączkowski,0.00070082
Piórkowski,0.00070005
Kałuża,0.000699719
Piwowarczyk,0.000697298
Bielawski,0.000696747
Falkowski,0.000695757
Jagodziński,0.000691904
Borowiec,0.000691244
Jagiełło,0.000690804
Krakowiak,0.000689483
Jędrzejczak,0.000688932
Czapla,0.000688822
Gutowski,0.000687061
Zielonka,0.000686731
Skibiński,0.000686731
Kałużny,0.000685961
Kubacki,0.00068552
Łukaszewski,0.00068475
Lisiecki,0.000682438
Dziuba,0.000680347
Wilczek,0.000679797
Sołtys,0.000677595
Stelmach,0.000675944
Sobieraj,0.000675394
Drozdowski,0.000674513
Woźny,0.000672422
Jurkiewicz,0.000672422
Tarnowski,0.000672092
Szcześniak,0.000671541
Jakubiak,0.000671541
Skoczylas,0.000671431
Urbańczyk,0.000670661
Raczyński,0.00066967
